mal_id,korean_name,english_name,japaneses_name,production_company,genre,themes,demographics,special,animelist_url,rating,alternate_titles,small_image_url,large_image_url,image_url,trailer_url,score,scored_by,members,year,season,favorites,episodes,anime_type,source,check_sum
25283,공전마도사 후보생의 교관,SKY WIZARDS ACADEMY,空戦魔導士候補生の教官,Diomedéa,"Action, Drama, Fantasy",School,,,https://myanimelist.net/anime/25283/Kuusen_Madoushi_Kouhosei_no_Kyoukan,PG-13 - Teens 13 or older,"공전마도사 후보생의 교관,sky wizards academy,空戦魔導士候補生の教官",https://cdn.myanimelist.net/images/anime/6/74541t.jpg,https://cdn.myanimelist.net/images/anime/6/74541l.jpg,https://cdn.myanimelist.net/images/anime/6/74541.jpg,https://www.youtube.com/watch?v=tAbM4ZUO_Z4,6.31,129011,263296,2015,summer,342,12,TV,Light novel,Kuusen Madoushi Kouhosei no Kyoukan
20033,미스 모노크롬,Miss Monochrome,ミス・モノクローム,"SANZIGEN, LIDENFILMS",Comedy,"Idols (Female), Music",,,https://myanimelist.net/anime/20033/Miss_Monochrome_The_Animation,G - All Ages,"미스 모노크롬,miss monochrome,ミス・モノクローム",https://cdn.myanimelist.net/images/anime/11/56165t.jpg,https://cdn.myanimelist.net/images/anime/11/56165l.jpg,https://cdn.myanimelist.net/images/anime/11/56165.jpg,,6.37,22879,50874,2013,fall,53,13,TV,Original,Miss Monochrome The Animation
25099,내가 아가씨 학교에 ‘서민 샘플’로 납치당한 사건,Shomin Sample,俺がお嬢様学校に「庶民サンプル」として拉致られた件,SILVER LINK.,"Comedy, Romance, Ecchi","Harem, School",,,https://myanimelist.net/anime/25099/Ore_ga_Ojousama_Gakkou_ni_Shomin_Sample_Toshite_Gets♥Sareta_Ken,PG-13 - Teens 13 or older,"내가 아가씨 학교에 ‘서민 샘플’로 납치당한 사건,shomin sample,俺がお嬢様学校に「庶民サンプル」として拉致られた件",https://cdn.myanimelist.net/images/anime/9/76542t.jpg,https://cdn.myanimelist.net/images/anime/9/76542l.jpg,https://cdn.myanimelist.net/images/anime/9/76542.jpg,https://www.youtube.com/watch?v=5cVaIS82_og,6.67,136052,286526,2015,fall,460,12,TV,Light novel,"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken"
30296,낙제 기사의 영웅담,Chivalry of a Failed Knight,落第騎士の英雄譚,"SILVER LINK., Nexus","Action, Fantasy, Romance, Ecchi",School,,,https://myanimelist.net/anime/30296/Rakudai_Kishi_no_Cavalry,R - 17+ (violence & profanity),"낙제 기사의 영웅담,chivalry of a failed knight,落第騎士の英雄譚",https://cdn.myanimelist.net/images/anime/9/76493t.jpg,https://cdn.myanimelist.net/images/anime/9/76493l.jpg,https://cdn.myanimelist.net/images/anime/9/76493.jpg,https://www.youtube.com/watch?v=iCKk6qhBkpc,7.42,567813,975419,2015,fall,8815,12,TV,Light novel,Rakudai Kishi no Cavalry
35790,방패 용사 성공담,The Rising of the Shield Hero,盾の勇者の成り上がり,Kinema Citrus,"Action, Adventure, Drama, Fantasy",Isekai,,,https://myanimelist.net/anime/35790/Tate_no_Yuusha_no_Nariagari,PG-13 - Teens 13 or older,"방패 용사 성공담,the rising of the shield hero,盾の勇者の成り上がり",https://cdn.myanimelist.net/images/anime/1490/101365t.jpg,https://cdn.myanimelist.net/images/anime/1490/101365l.jpg,https://cdn.myanimelist.net/images/anime/1490/101365.jpg,https://www.youtube.com/watch?v=h3n-chI028E,7.94,1014289,1637385,2019,winter,25172,25,TV,Light novel,Tate no Yuusha no Nariagari
39535,무직전생 ~이세계에 갔으면?최선을 다한다~,Mushoku Tensei: Jobless Reincarnation,無職転生 ～異世界行ったら本気だす～,Studio Bind,"Adventure, Drama, Fantasy, Ecchi","Isekai, Reincarnation",,"Kono Light Novel ga Sugoi!(2017,4),Kono Light Novel ga Sugoi!(2018,7),Kono Light Novel ga Sugoi!(2019,8),Kono Light Novel ga Sugoi!(2020,4),Kono Light Novel ga Sugoi!(2023,5),Kono Light Novel ga Sugoi!(2024,4)",https://myanimelist.net/anime/39535/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu,R - 17+ (violence & profanity),"육면세계,무직전생 이세계에 갔으면?최선을 다한다,mushoku tensei jobless reincarnation,無職転生 ～異世界行ったら本気だす～,무직전생 ~이세계에 갔으면?최선을 다한다~",https://cdn.myanimelist.net/images/anime/1530/117776t.jpg,https://cdn.myanimelist.net/images/anime/1530/117776l.jpg,https://cdn.myanimelist.net/images/anime/1530/117776.jpg,https://www.youtube.com/watch?v=Qx01pn9l-6g,8.36,856983,1392470,2021,winter,35641,11,TV,Light novel,Mushoku Tensei: Isekai Ittara Honki Dasu
34599,메이드 인 어비스,Made in Abyss,メイドインアビス,Kinema Citrus,"Adventure, Drama, Fantasy, Mystery, Sci-Fi",Gore,,"Japan Media Arts Festival(2018,4)",https://myanimelist.net/anime/34599/Made_in_Abyss,R - 17+ (violence & profanity),"메이드 인 어비스,made in abyss,メイドインアビス",https://cdn.myanimelist.net/images/anime/6/86733t.jpg,https://cdn.myanimelist.net/images/anime/6/86733l.jpg,https://cdn.myanimelist.net/images/anime/6/86733.jpg,https://www.youtube.com/watch?v=AQbaZeby2zA,8.64,769976,1423514,2017,summer,44987,13,TV,Web manga,Made in Abyss
26349,지금 남편이 무슨 말을 하는 거지?,I CAN'T UNDERSTAND WHAT MY HUSBAND IS SAYING,旦那だんなが何なにを言いっているかわからない件,Seven,"Comedy, Romance","Adult Cast, Otaku Culture",,,https://myanimelist.net/anime/26349/Danna_ga_Nani_wo_Itteiru_ka_Wakaranai_Ken,PG-13 - Teens 13 or older,"지금 남편이 무슨 말을 하는 거지?,i cant understand what my husband is saying,旦那だんなが何なにを言いっているかわからない件",https://cdn.myanimelist.net/images/anime/7/75287t.jpg,https://cdn.myanimelist.net/images/anime/7/75287l.jpg,https://cdn.myanimelist.net/images/anime/7/75287.jpg,https://www.youtube.com/watch?v=UZhI7a2j9mk,7.28,188269,358867,2014,fall,827,13,TV,4-koma manga,Danna ga Nani wo Itteiru ka Wakaranai Ken
24133,대 마도학원 35시험소대,Anti-Magic Academy: The 35th Test Platoon,対魔導学園35試験小隊,SILVER LINK.,"Action, Fantasy, Romance, Ecchi","Harem, Military",,,https://myanimelist.net/anime/24133/Taimadou_Gakuen_35_Shiken_Shoutai,R - 17+ (violence & profanity),"대 마도학원 35시험소대,antimagic academy the 35th test platoon,対魔導学園35試験小隊",https://cdn.myanimelist.net/images/anime/6/76211t.jpg,https://cdn.myanimelist.net/images/anime/6/76211l.jpg,https://cdn.myanimelist.net/images/anime/6/76211.jpg,https://www.youtube.com/watch?v=Phh6NOoYcsA,6.8,149720,317735,2015,fall,483,12,TV,Light novel,Taimadou Gakuen 35 Shiken Shoutai
44203,정령환상기,Seirei Gensouki: Spirit Chronicles,精霊幻想記,TMS Entertainment,"Action, Adventure, Fantasy, Romance","Harem, Isekai, Reincarnation",,,https://myanimelist.net/anime/44203/Seirei_Gensouki,PG-13 - Teens 13 or older,"정령환상기,seirei gensouki spirit chronicles,精霊幻想記",https://cdn.myanimelist.net/images/anime/1836/116060t.jpg,https://cdn.myanimelist.net/images/anime/1836/116060l.jpg,https://cdn.myanimelist.net/images/anime/1836/116060.jpg,https://www.youtube.com/watch?v=3fyHza1aYEo,7.06,198297,390991,2021,summer,3241,12,TV,Light novel,Seirei Gensouki
48760,해골기사님은 지금 이세계 모험 중,Skeleton Knight in Another World,骸骨騎士様、只今異世界へお出掛け中,"Studio Kai, HORNETS","Action, Adventure, Fantasy",Isekai,,,https://myanimelist.net/anime/48760/Gaikotsu_Kishi-sama_Tadaima_Isekai_e_Odekakechuu,R - 17+ (violence & profanity),"해골기사님은 지금 이세계 모험 중,skeleton knight in another world,骸骨騎士様、只今異世界へお出掛け中",https://cdn.myanimelist.net/images/anime/1361/120706t.jpg,https://cdn.myanimelist.net/images/anime/1361/120706l.jpg,https://cdn.myanimelist.net/images/anime/1361/120706.jpg,https://www.youtube.com/watch?v=3UF9HKF-Zmc,7.15,164334,328105,2022,spring,1746,12,TV,Light novel,"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu"
52619,자동판매기로 다시 태어난 나는 미궁을 방랑한다,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou,自動販売機に生まれ変わった俺は迷宮を彷徨う,"Studio Gokumi, AXsiZ","Comedy, Fantasy","Isekai, Reincarnation",,,https://myanimelist.net/anime/52619/Jidou_Hanbaiki_ni_Umarekawatta_Ore_wa_Meikyuu_wo_Samayou,PG-13 - Teens 13 or older,"자동판매기로 다시 태어난 나는 미궁을 방랑한다,jidou hanbaiki ni umarekawatta ore wa meikyuu wo samayou,自動販売機に生まれ変わった俺は迷宮を彷徨う",https://cdn.myanimelist.net/images/anime/1653/136097t.jpg,https://cdn.myanimelist.net/images/anime/1653/136097l.jpg,https://cdn.myanimelist.net/images/anime/1653/136097.jpg,https://www.youtube.com/watch?v=3VZEVawzgik,6.48,68944,145549,2023,summer,353,12,TV,Light novel,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou
47917,봇치 더 록!,BOCCHI THE ROCK!,ぼっち・ざ・ろっく！,CloverWorks,Comedy,"CGDCT, Music",,,https://myanimelist.net/anime/47917/Bocchi_the_Rock,PG-13 - Teens 13 or older,"외톨이 더 록!,봇치 더 록!,bocchi the rock!,ぼっち・ざ・ろっく！",https://cdn.myanimelist.net/images/anime/1448/127956t.jpg,https://cdn.myanimelist.net/images/anime/1448/127956l.jpg,https://cdn.myanimelist.net/images/anime/1448/127956.jpg,https://www.youtube.com/watch?v=1-o7fmQqSNg,8.77,376026,626213,2022,fall,29953,12,TV,4-koma manga,Bocchi the Rock!
34798,유루캠△,Laid-Back?Camp,ゆるキャン△,C-Station,Slice of Life,"CGDCT, Iyashikei",,,https://myanimelist.net/anime/34798/Yuru_Camp△,PG-13 - Teens 13 or older,"유루캠△,laidback?camp,ゆるキャン△",https://cdn.myanimelist.net/images/anime/4/89877t.jpg,https://cdn.myanimelist.net/images/anime/4/89877l.jpg,https://cdn.myanimelist.net/images/anime/4/89877.jpg,https://www.youtube.com/watch?v=vpH42sJ8t9c,8.27,224118,506687,2018,winter,11468,12,TV,Manga,Yuru Camp△
2593,공의 경계,The Garden of Sinners,空の境界,ufotable,"Action, Mystery, Supernatural, Suspense",,,"Japan Media Arts Festival(2008,4)",https://myanimelist.net/anime/2593/Kara_no_Kyoukai_Movie_1__Fukan_Fuukei,R - 17+ (violence & profanity),"공의 경계,the garden of sinners,空の境界",https://cdn.myanimelist.net/images/anime/12/21741t.jpg,https://cdn.myanimelist.net/images/anime/12/21741l.jpg,https://cdn.myanimelist.net/images/anime/12/21741.jpg,https://www.youtube.com/watch?v=3HF5qamjeMA,7.56,188552,434661,2007,winter,2498,13,TV,Original,The Garden of Sinners
934,쓰르라미 울 적에,Higurashi When They Cry,ひぐらしのなく頃に,Studio Deen,"Horror, Mystery, Supernatural, Suspense","Gore, Psychological",,,https://myanimelist.net/anime/934/Higurashi_no_Naku_Koro_ni,R - 17+ (violence & profanity),"쓰르라미 울 적에,higurashi when they cry,ひぐらしのなく頃に",https://cdn.myanimelist.net/images/anime/12/19634t.jpg,https://cdn.myanimelist.net/images/anime/12/19634l.jpg,https://cdn.myanimelist.net/images/anime/12/19634.jpg,,7.87,400428,819005,2006,spring,21294,26,TV,Visual novel,Higurashi no Naku Koro ni
33731,가브릴 드롭아웃,Gabriel DropOut,ガヴリールドロップアウト,Doga Kobo,"Comedy, Supernatural","CGDCT, Mythology, School",Shounen,,https://myanimelist.net/anime/33731/Gabriel_DropOut,PG-13 - Teens 13 or older,"가브릴 드롭아웃,gabriel dropout,ガヴリールドロップアウト",https://cdn.myanimelist.net/images/anime/9/82590t.jpg,https://cdn.myanimelist.net/images/anime/9/82590l.jpg,https://cdn.myanimelist.net/images/anime/9/82590.jpg,https://www.youtube.com/watch?v=4eADGP3b9j0,7.43,240067,465114,2017,winter,3136,12,TV,Manga,Gabriel DropOut
28623,갑철성의 카바네리,KABANERI OF THE IRON FORTRESS,甲鉄城のカバネリ,Wit Studio,"Action, Fantasy, Horror, Suspense","Gore, Historical, Survival, Urban Fantasy",,"Japan Media Arts Festival(2017,4)",https://myanimelist.net/anime/28623/Koutetsujou_no_Kabaneri,R - 17+ (violence & profanity),"갑철성의 카바네리,kabaneri of the iron fortress,甲鉄城のカバネリ",https://cdn.myanimelist.net/images/anime/12/79164t.jpg,https://cdn.myanimelist.net/images/anime/12/79164l.jpg,https://cdn.myanimelist.net/images/anime/12/79164.jpg,https://www.youtube.com/watch?v=NljBw9RtOx4,7.27,438413,833723,2016,spring,3734,12,TV,Original,Koutetsujou no Kabaneri
17831,개와 가위는 쓰기 나름,Dogs and scissors,犬とハサミは使いよう,Gonzo,"Comedy, Supernatural",Reincarnation,,,https://myanimelist.net/anime/17831/Inu_to_Hasami_wa_Tsukaiyou,PG-13 - Teens 13 or older,"개와 가위는 쓰기 나름,dogs and scissors,犬とハサミは使いよう",https://cdn.myanimelist.net/images/anime/13/56313t.jpg,https://cdn.myanimelist.net/images/anime/13/56313l.jpg,https://cdn.myanimelist.net/images/anime/13/56313.jpg,https://www.youtube.com/watch?v=vWisMGT4M00,6.52,71210,152319,2013,summer,289,12,TV,Light novel,Inu to Hasami wa Tsukaiyou
37984,"거미입니다만, 문제라도?","So I'm a Spider, So What?",蜘蛛ですが、なにか?,Millepensee,"Action, Adventure, Comedy, Fantasy, Mystery","Isekai, Reincarnation",,"Kono Light Novel ga Sugoi!(2017,3),Kono Light Novel ga Sugoi!(2018,2),Kono Light Novel ga Sugoi!(2019,10),Kono Light Novel ga Sugoi!(2020,9)",https://myanimelist.net/anime/37984/Kumo_desu_ga_Nani_ka,PG-13 - Teens 13 or older,"거미입니다만 문제라도?,so im a spider so what?,蜘蛛ですが、なにか?,거미입니다만, 문제라도?,거미입니다만, 문제라도?,거미입니다만, 문제라도?,거미입니다만, 문제라도?,거미입니다만, 문제라도?",https://cdn.myanimelist.net/images/anime/1593/113724t.jpg,https://cdn.myanimelist.net/images/anime/1593/113724l.jpg,https://cdn.myanimelist.net/images/anime/1593/113724.jpg,https://www.youtube.com/watch?v=xpPJIKUsbls,7.45,242112,459866,2021,winter,4470,24,TV,Light novel,"Kumo desu ga, Nani ka?"
28825,건어물 여동생! 우마루짱,Himouto! Umaru-chan,干物妹！うまるちゃん,Doga Kobo,Comedy,"Otaku Culture, School",Seinen,,https://myanimelist.net/anime/28825/Himouto_Umaru-chan,PG-13 - Teens 13 or older,"UMR,건어물 여동생! 우마루짱,himouto! umaruchan,干物妹ひもうと! うまるちゃん,干物妹！うまるちゃん",https://cdn.myanimelist.net/images/anime/12/75086t.jpg,https://cdn.myanimelist.net/images/anime/12/75086l.jpg,https://cdn.myanimelist.net/images/anime/12/75086.jpg,https://www.youtube.com/watch?v=PJ10D-q8kLw,7.1,388295,703672,2015,summer,4569,12,TV,Manga,Himouto! Umaru-chan
14131,걸즈 앤 판처,Girls und Panzer,ガールズパンツァー,Actas,Action,"CGDCT, Military, School",,Seiun Award Media(2016),https://myanimelist.net/anime/14131/Girls___Panzer,PG-13 - Teens 13 or older,"걸즈 앤 판처,girls und panzer,ガールズパンツァー",https://cdn.myanimelist.net/images/anime/9/40969t.jpg,https://cdn.myanimelist.net/images/anime/9/40969l.jpg,https://cdn.myanimelist.net/images/anime/9/40969.jpg,https://www.youtube.com/watch?v=53UXAffRPkg,7.52,152541,310204,2012,fall,5678,12,TV,Original,Girls & Panzer
18179,겁쟁이 페달,Yowamushi Pedal,弱虫ペダル,TMS Entertainment,Sports,Racing,Shounen,The Kodansha Manga Award(2015),https://myanimelist.net/anime/18179/Yowamushi_Pedal,PG-13 - Teens 13 or older,"겁쟁이 페달,yowamushi pedal,弱虫ペダル",https://cdn.myanimelist.net/images/anime/5/53211t.jpg,https://cdn.myanimelist.net/images/anime/5/53211l.jpg,https://cdn.myanimelist.net/images/anime/5/53211.jpg,https://www.youtube.com/watch?v=tzkiTvJWKtg,7.93,118094,236922,2013,fall,2283,38,TV,Manga,Yowamushi Pedal
28907,"게이트 자위대. 그의 땅에서, 이처럼 싸우며",Gate - Thus the JSDF Fought There!,ゲート 自衛隊 彼の地にて、斯く戦えり,A-1 Pictures,"Action, Adventure, Fantasy","Isekai, Military",,,https://myanimelist.net/anime/28907/Gate__Jieitai_Kanochi_nite_Kaku_Tatakaeri,R - 17+ (violence & profanity),"게이트 자위대. 그의 땅에서 이처럼 싸우며,gate  thus the jsdf fought there!,ゲート 自衛隊 彼の地にて、斯く戦えり,게이트 자위대. 그의 땅에서, 이처럼 싸우며,게이트 자위대. 그의 땅에서, 이처럼 싸우며,게이트 자위대. 그의 땅에서, 이처럼 싸우며,게이트 자위대. 그의 땅에서, 이처럼 싸우며,게이트 자위대. 그의 땅에서, 이처럼 싸우며",https://cdn.myanimelist.net/images/anime/8/76222t.jpg,https://cdn.myanimelist.net/images/anime/8/76222l.jpg,https://cdn.myanimelist.net/images/anime/8/76222.jpg,https://www.youtube.com/watch?v=mdTjE_jHnKk,7.68,462291,828941,2015,summer,6327,12,TV,Light novel,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri"
18153,경계의 저편,Beyond the Boundary,境界の彼方,Kyoto Animation,"Action, Supernatural",School,,,https://myanimelist.net/anime/18153/Kyoukai_no_Kanata,PG-13 - Teens 13 or older,"경계의 저편,beyond the boundary,境界の彼方",https://cdn.myanimelist.net/images/anime/3/85468t.jpg,https://cdn.myanimelist.net/images/anime/3/85468l.jpg,https://cdn.myanimelist.net/images/anime/3/85468.jpg,https://www.youtube.com/watch?v=BnfeVrAAS2k,7.72,559230,1188302,2013,fall,12009,12,TV,Light novel,Kyoukai no Kanata
32686,경녀!!!!!!!!,Hip Whip Girl,競女!!!!!!!!,Xebec,"Sports, Ecchi",Combat Sports,Shounen,,https://myanimelist.net/anime/32686/Keijo,PG-13 - Teens 13 or older,"경녀!!!!!!!!,hip whip girl,競女!!!!!!!!",https://cdn.myanimelist.net/images/anime/10/81906t.jpg,https://cdn.myanimelist.net/images/anime/10/81906l.jpg,https://cdn.myanimelist.net/images/anime/10/81906.jpg,https://www.youtube.com/watch?v=9dfQVsgO16Y,6.91,198500,408401,2016,fall,1432,12,TV,Manga,Keijo!!!!!!!!
34712,고래의 아이들은 모래 위에서 노래한다,Children of the Whales,クジラの子らは砂上に歌う,J.C.Staff,"Drama, Fantasy, Mystery, Sci-Fi",,Shoujo,,https://myanimelist.net/anime/34712/Kujira_no_Kora_wa_Sajou_ni_Utau,PG-13 - Teens 13 or older,"고래의 아이들은 모래 위에서 노래한다,children of the whales,クジラの子らは砂上に歌う",https://cdn.myanimelist.net/images/anime/4/86661t.jpg,https://cdn.myanimelist.net/images/anime/4/86661l.jpg,https://cdn.myanimelist.net/images/anime/4/86661.jpg,https://www.youtube.com/watch?v=aKgYiCjRg_w,7.16,106763,235665,2017,fall,1034,12,TV,Manga,Kujira no Kora wa Sajou ni Utau
37349,고블린 슬레이어,GOBLIN SLAYER,ゴブリンスレイヤー,White Fox,"Action, Adventure, Fantasy",Gore,,"Kono Light Novel ga Sugoi!(2017,5) ",https://myanimelist.net/anime/37349/Goblin_Slayer,R - 17+ (violence & profanity),"고블린 슬레이어,goblin slayer,ゴブリンスレイヤー",https://cdn.myanimelist.net/images/anime/1719/95621t.jpg,https://cdn.myanimelist.net/images/anime/1719/95621l.jpg,https://cdn.myanimelist.net/images/anime/1719/95621.jpg,https://www.youtube.com/watch?v=6sdxN30qNrw,7.42,690186,1158378,2018,fall,7505,12,TV,Light novel,Goblin Slayer
